Gene	EnsID	Chromosome	Start	End	band	strand
18406	RHBDD2	ENSG00000005486	7	75842602	75888926	q11.23	1
20623	POR	ENSG00000127948	7	75899200	75986855	q11.23	1
3694	MIR4651	ENSG00000265020	7	75915197	75915269	q11.23	1
29113	RPL7L1P3	ENSG00000235090	7	75922755	75923443	q11.23	1
1019	SNORA14A	ENSG00000201643	7	75943782	75943916	q11.23	1
19255	TMEM120A	ENSG00000189077	7	75986837	75994659	q11.23	-1
27076	STYXL1	ENSG00000127952	7	75996338	76048004	q11.23	-1
19292	MDH2	ENSG00000146701	7	76048051	76067508	q11.23	1
4117	RNU6-863P	ENSG00000251798	7	76087444	76087547	q11.23	1
33794	SRRM3	ENSG00000177679	7	76201900	76287288	q11.23	1
26988	HSPB1	ENSG00000106211	7	76302544	76304295	q11.23	1
8008	YWHAG	ENSG00000170027	7	76326794	76359031	q11.23	-1
17764	SSC4D	ENSG00000146700	7	76389334	76409695	q11.23	-1
17045	ZP3	ENSG00000188372	7	76397518	76442071	q11.23	1
18899	DTX2	ENSG00000091073	7	76461676	76505995	q11.23	1
18823	FDPSP2	ENSG00000233980	7	76470162	76471058	q11.23	-1
26119	UPK3B	ENSG00000243566	7	76510428	76516521	q11.23	1
16618	SPDYE16	ENSG00000185040	7	76533703	76540390	q11.23	-1
16986	POMZP3	ENSG00000146707	7	76609986	76627261	q11.23	-1
15487	FDPSP7	ENSG00000231087	7	76968197	76969250	q11.23	-1
23405	DTX2P1	ENSG00000186704	7	76978617	77004308	q11.23	1
23038	DTX2P1-UPK3BP1-PMS2P11	ENSG00000265479	7	76980949	77043775	q11.23	1
23240	UPK3BP1	ENSG00000242435	7	77004662	77005774	q11.23	1
21998	PMS2P11	ENSG00000241350	7	77011551	77015853	q11.23	1
23242	SPDYE17	ENSG00000186645	7	77024691	77030572	q11.23	-1
21996	PMS2P9	ENSG00000233448	7	77039944	77043776	q11.23	1
23243	SPDYE18	ENSG00000205482	7	77052785	77059440	q11.23	-1
23347	FAM185BP	ENSG00000214439	7	77083886	77122116	q11.23	-1
22007	CCDC146	ENSG00000135205	7	77122434	77329533	q11.23	1
21991	FGL2	ENSG00000127951	7	77193371	77199826	q11.23	-1
19704	GSAP	ENSG00000186088	7	77310751	77416400	q11.23	-1
12938	GCNT1P5	ENSG00000237620	7	77461458	77462139	q11.23	1
23805	PTPN12	ENSG00000127947	7	77537275	77640071	q11.23	1
31660	APTR	ENSG00000214293	7	77657660	77696265	q11.23	-1
18722	RSBN1L	ENSG00000187257	7	77696443	77783022	q11.23	1
11531	TMEM60	ENSG00000135211	7	77793728	77798580	q11.23	-1
29822	PHTF2	ENSG00000006576	7	77798792	77957503	q11.23	1
21737	MAGI2	ENSG00000187391	7	78017057	79453574	q21.11	-1
21434	RPL13AP17	ENSG00000231322	7	78347142	78359458	q21.11	1
21432	MAGI2-IT1	ENSG00000235751	7	78901275	79000298	q21.11	-1
26000	MAGI2-AS1	ENSG00000251276	7	78939850	78940895	q21.11	1
25931	MAGI2-AS2	ENSG00000226978	7	79008988	79012277	q21.11	1
4515	RNU6-337P	ENSG00000212545	7	79030240	79030345	q21.11	1
4334	RNU6-530P	ENSG00000212482	7	79343266	79343372	q21.11	-1
20511	MAGI2-AS3	ENSG00000234456	7	79452877	79471208	q21.11	1
3940	RNA5SP234	ENSG00000200786	7	79654109	79654227	q21.11	1
3307	RNU6-849P	ENSG00000206818	7	79912104	79912208	q21.11	-1
27877	GNAI1	ENSG00000127955	7	80133955	80219402	q21.11	1
4260	RN7SL869P	ENSG00000244392	7	80245926	80246225	q21.11	1
6008	RN7SL35P	ENSG00000240347	7	80318253	80318544	q21.11	1
7801	CD36	ENSG00000135218	7	80369575	80679277	q21.11	1
7387	SNRPBP1	ENSG00000223550	7	80377554	80377835	q21.11	-1
13615	GNAT3	ENSG00000214415	7	80458671	80512020	q21.11	-1
12889	SEMA3C	ENSG00000075223	7	80742538	80922359	q21.11	-1
18913	EIF4EP4	ENSG00000232968	7	81463036	81463613	q21.11	-1
25858	DDX43P3	ENSG00000230196	7	81610884	81611326	q21.11	-1
28512	HGF	ENSG00000019991	7	81699006	81770438	q21.11	-1
25895	CACNA2D1	ENSG00000153956	7	81946444	82443798	q21.11	-1
34118	MTHFD2P5	ENSG00000213530	7	82589848	82590691	q21.11	-1
34194	PCLO	ENSG00000186472	7	82754013	83162930	q21.11	-1
5625	RNA5SP235	ENSG00000202281	7	83017898	83018011	q21.11	1
28987	SEMA3E	ENSG00000170381	7	83363906	83649010	q21.11	-1
25065	RAD23BP2	ENSG00000230244	7	83663419	83664625	q21.11	1
33042	SEMA3A	ENSG00000075213	7	83955777	84492724	q21.11	-1
7312	RPL7P30	ENSG00000227982	7	84528122	84528830	q21.11	-1
22154	HMGN2P11	ENSG00000232605	7	84876554	84876956	q21.11	1
22407	HNRNPA1P8	ENSG00000229251	7	84983556	84984506	q21.11	1
23708	SEMA3D	ENSG00000153993	7	84995553	85186855	q21.11	-1
24191	HSPA8P16	ENSG00000224059	7	85027828	85029692	q21.11	1
5874	DYNLL1P7	ENSG00000230614	7	85381118	85381375	q21.11	-1
6047	LINC00972	ENSG00000225128	7	85421122	85489293	q21.11	1
6429	SOCS5P1	ENSG00000236610	7	86216785	86217733	q21.11	-1
15350	GRM3	ENSG00000198822	7	86643914	86864884	q21.11	1
27011	KIAA1324L	ENSG00000164659	7	86876906	87059699	q21.12	-1
24268	DMTF1	ENSG00000135164	7	87152361	87196337	q21.12	1
22283	TMEM243	ENSG00000135185	7	87196160	87220587	q21.12	-1
29672	TP53TG1	ENSG00000182165	7	87325225	87345515	q21.12	-1
17902	CROT	ENSG00000005469	7	87345681	87399795	q21.12	1
12420	ABCB4	ENSG00000005471	7	87401697	87480435	q21.12	-1
16744	ABCB1	ENSG00000085563	7	87503633	87713323	q21.12	-1
16126	HNRNPA1P9	ENSG00000231956	7	87521461	87522410	q21.12	1
19778	RUNDC3B	ENSG00000105784	7	87627548	87832296	q21.12	1
23109	SLC25A40	ENSG00000075303	7	87833568	87876357	q21.12	-1
23530	DBF4	ENSG00000006634	7	87876216	87909541	q21.12	1
28625	ADAM22	ENSG00000008277	7	87934143	88202889	q21.12	1
21058	SRI	ENSG00000075142	7	88205118	88226993	q21.12	-1
19939	STEAP4	ENSG00000127954	7	88270892	88306891	q21.12	-1
11232	EIF4A1P13	ENSG00000225701	7	88448788	88449017	q21.12	-1
11378	PQLC1P1	ENSG00000231763	7	88610241	88610669	q21.13	-1
14009	EEF1A1P28	ENSG00000237709	7	88639014	88640416	q21.13	1
16307	ZNF804B	ENSG00000182348	7	88759368	89337057	q21.13	1
16299	C7orf62	ENSG00000164645	7	88794106	88795721	q21.13	-1
2017	RNU6-274P	ENSG00000239075	7	89754620	89754726	q21.13	-1
19725	STEAP2-AS1	ENSG00000227646	7	89882353	90211635	q21.13	-1
19716	DPY19L2P4	ENSG00000235436	7	90119400	90125600	q21.13	1
18810	STEAP1	ENSG00000164647	7	90154375	90164829	q21.13	1
17027	STEAP2	ENSG00000157214	7	90167590	90238137	q21.13	1
15481	CFAP69	ENSG00000105792	7	90245174	90311063	q21.13	1
31235	GTPBP10	ENSG00000105793	7	90335223	90391455	q21.13	1
29251	CLDN12	ENSG00000157224	7	90383721	90513402	q21.13	1
30115	CDK14	ENSG00000058091	7	90466424	91210590	q21.13	1
29212	TVP23CP1	ENSG00000223584	7	90631906	90632568	q21.13	1
33563	PTP4A1P3	ENSG00000226254	7	91107374	91107793	q21.13	1
13133	FZD1	ENSG00000157240	7	91264364	91271326	q21.13	1
19076	NIPA2P1	ENSG00000225843	7	91320128	91321103	q21.13	-1
5981	MTERF1	ENSG00000127989	7	91692008	91880720	q21.2	-1
17551	AKAP9	ENSG00000127914	7	91940867	92110673	q21.2	1
15944	CYP51A1	ENSG00000001630	7	92112151	92142952	q21.2	-1
15625	LRRD1	ENSG00000240720	7	92112159	92179531	q21.2	-1
15897	CYP51A1-AS1	ENSG00000188693	7	92134604	92180725	q21.2	1
12042	KRIT1	ENSG00000001631	7	92198969	92246166	q21.2	-1
5872	MIR1285-1	ENSG00000221520	7	92204015	92204098	q21.2	-1
13598	ANKIB1	ENSG00000001629	7	92246234	92401384	q21.2	1
17318	TMBIM7P	ENSG00000230927	7	92412976	92439562	q21.2	-1
22226	GATAD1	ENSG00000157259	7	92447453	92458836	q21.2	1
22232	ERVW-1	ENSG00000242950	7	92468380	92477986	q21.2	-1
18270	PEX1	ENSG00000127980	7	92487020	92528531	q21.2	-1
30348	RBM48	ENSG00000127993	7	92528773	92538005	q21.2	1
17074	FAM133B	ENSG00000234545	7	92560793	92590394	q21.2	-1
32719	CDK6	ENSG00000105810	7	92604921	92836594	q21.2	-1
3690	RNU6-10P	ENSG00000206763	7	92701708	92701814	q21.2	-1
3700	RN7SL7P	ENSG00000266794	7	92971002	92971299	q21.2	-1
331	SAMD9	ENSG00000205413	7	93099513	93118023	q21.2	-1
15758	SAMD9L	ENSG00000177409	7	93130055	93148369	q21.2	-1
11970	HEPACAM2	ENSG00000188175	7	93188586	93226524	q21.2	-1
17793	CCDC132	ENSG00000004766	7	93232340	93361121	q21.2	1
25814	CALCR	ENSG00000004948	7	93424487	93574730	q21.3	-1
14497	MIR653	ENSG00000208014	7	93482760	93482855	q21.3	-1
2400	MIR489	ENSG00000207656	7	93483936	93484019	q21.3	-1
26973	GNGT1	ENSG00000127928	7	93591573	93911265	q21.3	1
419	MIR4652	ENSG00000265423	7	93716928	93717005	q21.3	1
26992	NDUFAF4P2	ENSG00000213483	7	93844789	93845308	q21.3	1
27081	TFPI2	ENSG00000105825	7	93885397	93890991	q21.3	-1
9332	GNG11	ENSG00000127920	7	93921699	93928610	q21.3	1
17099	BET1	ENSG00000105829	7	93962762	94004382	q21.3	-1
11104	COL1A2	ENSG00000164692	7	94394561	94431232	q21.3	1
2020	RNU6-1328P	ENSG00000222870	7	94495299	94495404	q21.3	1
15661	CASD1	ENSG00000127995	7	94509219	94557019	q21.3	1
19446	SGCE	ENSG00000127990	7	94585230	94656209	q21.3	-1
12907	PEG10	ENSG00000242265	7	94656325	94669695	q21.3	1
19629	RPS3AP25	ENSG00000232385	7	94695027	94695819	q21.3	-1
1025	RNU6-956P	ENSG00000239030	7	94712409	94712511	q21.3	1
19643	ATP5F1P2	ENSG00000214342	7	94738652	94739411	q21.3	1
19883	GRPEL2P3	ENSG00000230682	7	94782886	94783525	q21.3	1
14538	RN7SKP129	ENSG00000222220	7	94801514	94801812	q21.3	1
19973	ARF1P1	ENSG00000219807	7	94833904	94834447	q21.3	1
12754	PPP1R9A	ENSG00000158528	7	94907202	95296415	q21.3	1
20886	HINT1P2	ENSG00000271159	7	95018163	95018397	q21.3	-1
5353	RNU4-16P	ENSG00000201607	7	95098227	95098367	q21.3	1
23343	PON1	ENSG00000005421	7	95297676	95324707	q21.3	-1
11106	PON3	ENSG00000105852	7	95359944	95396368	q21.3	-1
7157	PON2	ENSG00000105854	7	95404867	95435198	q21.3	-1
16440	ASB4	ENSG00000005981	7	95478444	95540232	q21.3	1
24944	PDK4	ENSG00000004799	7	95583499	95596491	q21.3	-1
8967	DYNC1I1	ENSG00000158560	7	95772506	96110322	q21.3	1
7835	SLC25A13	ENSG00000004864	7	96120220	96322147	q21.3	-1
4054	MIR591	ENSG00000208025	7	96219662	96219756	q21.3	-1
2115	RNU6-532P	ENSG00000207045	7	96330638	96330744	q21.3	1
1412	RNU6-364P	ENSG00000207115	7	96341140	96341246	q21.3	1
2377	RNU7-188P	ENSG00000252872	7	96377857	96377920	q21.3	1
23373	SHFM1	ENSG00000127922	7	96481626	96709891	q21.3	-1
8687	MARK2P10	ENSG00000227284	7	96858182	96859618	q21.3	1
1992	RN7SL252P	ENSG00000244318	7	96940068	96940364	q21.3	-1
13262	DLX6-AS1	ENSG00000231764	7	96955141	97014065	q21.3	-1
10719	DLX6	ENSG00000006377	7	97005548	97011039	q21.3	1
18063	DLX5	ENSG00000105880	7	97020392	97025097	q21.3	-1
26623	SDHAF3	ENSG00000196636	7	97116590	97181763	q21.3	1
26621	HMGB3P21	ENSG00000224551	7	97135015	97135561	q21.3	-1
281	AP1S2P1	ENSG00000226046	7	97437518	97437896	q21.3	1
4942	RN7SKP104	ENSG00000199475	7	97598933	97599260	q21.3	-1
15091	TAC1	ENSG00000006128	7	97731908	97740472	q21.3	1
26574	ASNS	ENSG00000070669	7	97852118	97872542	q21.3	-1
20763	SNRPCP9	ENSG00000231812	7	97885868	97886074	q21.3	1
20764	RPS3AP29	ENSG00000237818	7	97898347	97899115	q21.3	-1
20930	OR7E7P	ENSG00000238228	7	97946987	97947998	q21.3	-1
2279	MIR5692A1	ENSG00000266318	7	97963658	97963726	q21.3	1
3460	MIR5692C2	ENSG00000266668	7	97964405	97964481	q21.3	-1
20929	OR7E38P	ENSG00000183444	7	97966090	97967074	q21.3	-1
21809	OCM2	ENSG00000135175	7	97984684	97991169	q21.3	-1
3646	RN7SL478P	ENSG00000277946	7	97998325	97998622	q21.3	1
278	LMTK2	ENSG00000164715	7	98106885	98209633	q21.3	1
22824	BHLHA15	ENSG00000180535	7	98211427	98212979	q21.3	1
20701	TECPR1	ENSG00000205356	7	98214624	98252251	q21.3	-1
22164	BRI3	ENSG00000164713	7	98252379	98310441	q21.3	1
22058	BAIAP2L1	ENSG00000006453	7	98291651	98401068	q22.1	-1
22046	RPS3AP26	ENSG00000214389	7	98385801	98386584	q21.3	-1
11628	NPTX2	ENSG00000106236	7	98617297	98629868	q22.1	1
5880	RNU6-393P	ENSG00000207204	7	98794718	98794824	q22.1	-1
13664	TMEM130	ENSG00000166448	7	98846488	98870771	q22.1	-1
13484	TRRAP	ENSG00000196367	7	98877933	99013243	q22.1	1
2571	MIR3609	ENSG00000266019	7	98881650	98881729	q22.1	1
10037	SMURF1	ENSG00000198742	7	99027438	99144100	q22.1	-1
21713	KPNA7	ENSG00000185467	7	99173574	99207506	q22.1	-1
29908	MYH16	ENSG00000002079	7	99238794	99311130	q22.1	1
34361	ARPC1A	ENSG00000241685	7	99325898	99388164	q22.1	1
2105	ARPC1B	ENSG00000130429	7	99374249	99394801	q22.1	1
10556	PDAP1	ENSG00000106244	7	99392048	99408829	q22.1	-1
34385	BUD31	ENSG00000106245	7	99408641	99419616	q22.1	1
34379	PTCD1	ENSG00000106246	7	99416739	99466163	q22.1	-1
11963	ATP5J2-PTCD1	ENSG00000248919	7	99419749	99466197	q22.1	-1
10694	CPSF4	ENSG00000160917	7	99438922	99457371	q22.1	1
34371	ATP5J2	ENSG00000241468	7	99448475	99466331	q22.1	-1
10367	ZNF789	ENSG00000198556	7	99472841	99503650	q22.1	1
10320	ZNF394	ENSG00000160908	7	99486519	99500324	q22.1	-1
11675	ZKSCAN5	ENSG00000196652	7	99504651	99534700	q22.1	1
19158	FAM200A	ENSG00000221909	7	99546308	99558536	q22.1	-1
16751	ZNF655	ENSG00000197343	7	99558406	99576453	q22.1	1
33963	ZSCAN25	ENSG00000197037	7	99616946	99632407	q22.1	1
17121	CYP3A5	ENSG00000106258	7	99648194	99679998	q22.1	-1
15221	CYP3A7	ENSG00000160870	7	99684679	99735196	q22.1	-1
30741	CYP3A4	ENSG00000160868	7	99756960	99784265	q22.1	-1
16892	CYP3A43	ENSG00000021461	7	99828013	99866102	q22.1	1
25049	CYP3A52P	ENSG00000260524	7	99872168	99872258	q22.1	1
25918	OR2AE1	ENSG00000244623	7	99875987	99877057	q22.1	-1
25500	TRIM4	ENSG00000146833	7	99876958	99919600	q22.1	-1
18037	GJC3	ENSG00000176402	7	99923269	99929620	q22.1	-1
18421	AZGP1	ENSG00000160862	7	99966720	99976157	q22.1	-1
20275	AZGP1P1	ENSG00000214313	7	99980762	99987535	q22.1	1
32313	ZKSCAN1	ENSG00000106261	7	100015572	100041689	q22.1	1
256	ZSCAN21	ENSG00000166529	7	100049774	100065038	q22.1	1
6605	ZNF3	ENSG00000166526	7	100064033	100082548	q22.1	-1
34056	COPS6	ENSG00000168090	7	100088954	100092200	q22.1	1
21682	MCM7	ENSG00000166508	7	100092728	100101940	q22.1	-1
5440	MIR25	ENSG00000207547	7	100093560	100093643	q22.1	-1
3119	MIR93	ENSG00000207757	7	100093768	100093847	q22.1	-1
4489	MIR106B	ENSG00000208036	7	100093993	100094074	q22.1	-1
12974	AP4M1	ENSG00000221838	7	100101549	100110345	q22.1	1
4980	TAF6	ENSG00000106290	7	100107070	100119841	q22.1	-1
21573	CNPY4	ENSG00000166997	7	100119613	100125511	q22.1	1
12789	MBLAC1	ENSG00000214309	7	100126694	100128498	q22.1	1
10404	RPL7P60	ENSG00000214142	7	100139629	100140682	q22.1	-1
16070	LAMTOR4	ENSG00000188186	7	100148907	100155944	q22.1	1
13682	C7orf43	ENSG00000146826	7	100154420	100158715	q22.1	-1
4646	MIR4658	ENSG00000266154	7	100156605	100156669	q22.1	-1
33744	GAL3ST4	ENSG00000197093	7	100159244	100168750	q22.1	-1
32361	GPC2	ENSG00000213420	7	100169606	100177372	q22.1	-1
22772	STAG3	ENSG00000066923	7	100177563	100221488	q22.1	1
27460	GATS	ENSG00000239521	7	100200653	100272218	q22.1	-1
22532	PVRIG	ENSG00000213413	7	100218241	100221490	q22.1	1
23513	SPDYE3	ENSG00000214300	7	100307702	100322196	q22.1	1
23444	PMS2P1	ENSG00000078319	7	100320992	100341908	q22.1	-1
21968	STAG3L5P	ENSG00000242294	7	100336079	100351900	q22.1	1
15575	STAG3L5P-PVRIG2P-PILRB	ENSG00000272752	7	100336104	100367831	q22.1	1
16918	PILRB	ENSG00000121716	7	100352176	100367733	q22.1	1
23441	PVRIG2P	ENSG00000235333	7	100352360	100353692	q22.1	1
733	MIR6840	ENSG00000278005	7	100356651	100356721	q22.1	1
22162	PILRA	ENSG00000085514	7	100367530	100400099	q22.1	1
16978	ZCWPW1	ENSG00000078487	7	100400826	100428992	q22.1	-1
17819	MEPCE	ENSG00000146834	7	100428790	100434126	q22.1	1
22602	PPP1R35	ENSG00000160813	7	100435282	100436565	q22.1	-1
26080	C7orf61	ENSG00000185955	7	100456615	100464271	q22.1	-1
26098	TSC22D4	ENSG00000166925	7	100463359	100479279	q22.1	-1
30773	NYAP1	ENSG00000166924	7	100483927	100494799	q22.1	1
3012	RN7SL416P	ENSG00000242101	7	100530362	100530659	q22.1	-1
15794	AGFG2	ENSG00000106351	7	100539211	100568219	q22.1	1
30106	SAP25	ENSG00000205307	7	100572228	100573820	q22.1	-1
30219	LRCH4	ENSG00000077454	7	100574011	100586153	q22.1	-1
30708	FBXO24	ENSG00000106336	7	100583982	100601117	q22.1	1
30209	PCOLCE-AS1	ENSG00000224729	7	100589402	100604206	q22.1	-1
30528	PCOLCE	ENSG00000106333	7	100602177	100608175	q22.1	1
10811	MOSPD3	ENSG00000106330	7	100612102	100615384	q22.1	1
6519	TFR2	ENSG00000106327	7	100620416	100642779	q22.1	-1
27956	ACTL6B	ENSG00000077080	7	100643097	100656461	q22.1	-1
26142	GNB2	ENSG00000172354	7	100673531	100679174	q22.1	1
20566	GIGYF1	ENSG00000146830	7	100679507	100689448	q22.1	-1
9939	POP7	ENSG00000172336	7	100706053	100707495	q22.1	1
13409	EPO	ENSG00000130427	7	100720800	100723700	q22.1	1
22878	ZAN	ENSG00000146839	7	100733626	100797797	q22.1	1
32951	EPHB4	ENSG00000196411	7	100802565	100827521	q22.1	-1
5802	RN7SL750P	ENSG00000263672	7	100821027	100821264	q22.1	-1
33360	SLC12A9	ENSG00000146828	7	100826820	100867009	q22.1	1
12263	TRIP6	ENSG00000087077	7	100867138	100873454	q22.1	1
4296	MIR6875	ENSG00000273985	7	100868036	100868107	q22.1	1
7019	SRRT	ENSG00000087087	7	100875111	100888664	q22.1	1
13451	UFSP1	ENSG00000176125	7	100888723	100889718	q22.1	-1
26038	ACHE	ENSG00000087085	7	100889994	100896974	q22.1	-1
1983	RN7SL549P	ENSG00000239825	7	100906291	100906572	q22.1	-1
7326	MUC3A	ENSG00000169894	7	100949555	100968346	q22.1	1
27770	MUC12	ENSG00000205277	7	100969623	101018949	q22.1	1
17044	MUC17	ENSG00000169876	7	101020072	101058745	q22.1	1
3693	RN7SKP54	ENSG00000222636	7	101058299	101058567	q22.1	1
30017	TRIM56	ENSG00000169871	7	101085439	101097967	q22.1	1
34359	SERPINE1	ENSG00000106366	7	101127089	101139266	q22.1	1
21399	AP1S1	ENSG00000106367	7	101154397	101161596	q22.1	1
4342	MIR4653	ENSG00000264425	7	101159473	101159555	q22.1	1
24121	VGF	ENSG00000128564	7	101162509	101165593	q22.1	-1
24173	NAT16	ENSG00000167011	7	101170493	101180276	q22.1	-1
30317	MOGAT3	ENSG00000106384	7	101195007	101201021	q22.1	-1
15831	DGAT2L7P	ENSG00000205267	7	101201809	101203526	q22.1	-1
26428	PLOD3	ENSG00000106397	7	101205977	101218420	q22.1	-1
27746	ZNHIT1	ENSG00000106400	7	101217668	101224190	q22.1	1
17608	CLDN15	ENSG00000106404	7	101232092	101238820	q22.1	-1
28501	FIS1	ENSG00000214253	7	101239458	101252316	q22.1	-1
3003	RNU6-1104P	ENSG00000207454	7	101269938	101270041	q22.1	-1
32823	AZGP1P2	ENSG00000214252	7	101287482	101289771	q22.1	-1
33809	IFT22	ENSG00000128581	7	101313367	101321823	q22.1	-1
19822	COL26A1	ENSG00000160963	7	101362820	101559024	q22.1	1
21833	LINC01007	ENSG00000233123	7	101562779	101569006	q22.1	-1
23196	MYL10	ENSG00000106436	7	101613325	101629296	q22.1	-1
24367	CUX1	ENSG00000257923	7	101815904	102283957	q22.1	1
23744	SH2B2	ENSG00000160999	7	102285091	102321711	q22.1	1
3425	MIR4285	ENSG00000264675	7	102293103	102293187	q22.1	1
28609	SPDYE6	ENSG00000260097	7	102347206	102356444	q22.1	-1
31652	PRKRIP1	ENSG00000128563	7	102363872	102426676	q22.1	1
740	MIR548O	ENSG00000221510	7	102405742	102405855	q22.1	-1
31128	ORAI2	ENSG00000160991	7	102433106	102456821	q22.1	1
31348	ALKBH4	ENSG00000160993	7	102456238	102464876	q22.1	-1
23545	LRWD1	ENSG00000161036	7	102464929	102473168	q22.1	1
1642	MIR5090	ENSG00000266715	7	102465742	102465826	q22.1	1
492	MIR4467	ENSG00000264471	7	102471469	102471531	q22.1	1
24836	POLR2J	ENSG00000005075	7	102473118	102478907	q22.1	-1
24679	RASA4B	ENSG00000170667	7	102482445	102517781	q22.1	-1
21556	POLR2J3	ENSG00000168255	7	102537918	102572656	q22.1	-1
20999	SPDYE2	ENSG00000205238	7	102551232	102562308	q22.1	1
17694	RASA4	ENSG00000105808	7	102573807	102616757	q22.1	-1
17582	UPK3BL	ENSG00000267368	7	102637025	102642791	q22.1	-1
17635	POLR2J2	ENSG00000267645	7	102637049	102671660	q22.1	-1
17196	SPDYE2B	ENSG00000173678	7	102650325	102661398	q22.1	1
20992	POLR2J2	ENSG00000228049	7	102666079	102671629	q22.1	-1
21675	RASA4DP	ENSG00000233297	7	102681836	102690469	q22.1	-1
7497	FAM185A	ENSG00000222011	7	102748971	102809225	q22.1	1
31162	FBXL13	ENSG00000161040	7	102813230	103074843	q22.1	-1
3376	RNU6-1136P	ENSG00000252643	7	102834605	102834708	q22.1	1
3903	RN7SKP198	ENSG00000238324	7	102857450	102857755	q22.1	1
31089	LRRC17	ENSG00000128606	7	102912991	102944949	q22.1	1
31144	NFE4	ENSG00000230257	7	102973522	102988856	q22.1	1
15277	ARMC10	ENSG00000170632	7	103074881	103099764	q22.1	1
15265	CRYZP1	ENSG00000233025	7	103088664	103089610	q22.1	-1
16009	NAPEPLD	ENSG00000161048	7	103099776	103149560	q22.1	-1
33227	DPY19L2P2	ENSG00000170629	7	103175133	103280410	q22.1	-1
33223	S100A11P1	ENSG00000237632	7	103262000	103262311	q22.1	1
34163	PMPCB	ENSG00000105819	7	103297422	103329511	q22.1	1
14008	DNAJC2	ENSG00000105821	7	103312474	103344873	q22.1	-1
6827	PSMC2	ENSG00000161057	7	103344254	103369395	q22.1	1
33327	SLC26A5	ENSG00000170615	7	103352730	103446177	q22.1	-1
7910	RELN	ENSG00000189056	7	103471784	103989516	q22.1	-1
1829	RN7SKP86	ENSG00000222386	7	103484208	103484539	q22.1	-1
34649	ORC5	ENSG00000164815	7	104126341	104208047	q22.2	-1
34790	LHFPL3	ENSG00000187416	7	104328656	104907232	q22.2	1
34794	EIF4BP6	ENSG00000197258	7	104667749	104669576	q22.2	1
34788	LHFPL3-AS1	ENSG00000226869	7	104738597	104804107	q22.2	-1
34786	LHFPL3-AS2	ENSG00000225329	7	104894628	104926645	q22.3	-1
6525	RN7SL8P	ENSG00000243352	7	104911928	104912193	q22.3	1
14272	LINC01004	ENSG00000228393	7	104950315	105013044	q22.3	-1
24697	KMT2E-AS1	ENSG00000239569	7	105013425	105014321	q22.3	-1
24806	KMT2E	ENSG00000005483	7	105014179	105114361	q22.3	1
28475	SRPK2	ENSG00000135250	7	105110704	105399308	q22.3	-1
28405	RWDD4P1	ENSG00000244490	7	105301522	105302086	q22.3	1
5710	RNU6-1322P	ENSG00000201179	7	105332790	105332896	q22.3	1
17611	PUS7	ENSG00000091127	7	105439661	105522267	q22.3	-1
7074	RINT1	ENSG00000135249	7	105532085	105567677	q22.3	1
7672	EFCAB10	ENSG00000185055	7	105565120	105600875	q22.3	-1
8181	YBX1P2	ENSG00000231167	7	105582258	105583256	q22.3	-1
22919	ATXN7L1	ENSG00000146776	7	105605067	105876604	q22.3	-1
7915	CDHR3	ENSG00000128536	7	105876796	106033773	q22.3	1
10408	SYPL1	ENSG00000008282	7	106090503	106112576	q22.3	-1
32836	DCAF13P1	ENSG00000242562	7	106125371	106126700	q22.3	1
2503	RNU6-392P	ENSG00000201796	7	106208167	106208267	q22.3	1
33764	NAMPT	ENSG00000105835	7	106248285	106286326	q22.3	-1
18390	LARP1BP2	ENSG00000243438	7	106315225	106315743	q22.3	1
18631	CCDC71L	ENSG00000253276	7	106656765	106660996	q22.3	-1
769	RNA5SP236	ENSG00000251978	7	106781600	106781715	q22.3	-1
20673	PIK3CG	ENSG00000105851	7	106865278	106907145	q22.3	1
34780	PRKAR2B	ENSG00000005249	7	107044649	107161811	q22.3	1
23688	HBP1	ENSG00000105856	7	107168961	107202529	q22.3	1
24646	COG5	ENSG00000164597	7	107201555	107564514	q22.3	-1
24254	GPR22	ENSG00000172209	7	107470018	107475659	q22.3	1
22167	DUS4L	ENSG00000105865	7	107563484	107578464	q22.3	1
28402	BCAP29	ENSG00000075790	7	107579977	107629170	q22.3	1
27894	WBP1LP2	ENSG00000250474	7	107628553	107629498	q22.3	1
33719	BANF1P5	ENSG00000225935	7	107642765	107643023	q22.3	-1
33859	SLC26A4-AS1	ENSG00000233705	7	107653968	107662151	q22.3	-1
33806	SLC26A4	ENSG00000091137	7	107660635	107717809	q22.3	1
10133	CBLL1	ENSG00000105879	7	107743697	107761667	q22.3	1
23239	SLC26A3	ENSG00000091138	7	107765467	107803225	q31.1	-1
22300	PIGCP2	ENSG00000229626	7	107808734	107809568	q31.1	1
34438	DLD	ENSG00000091140	7	107890970	107931730	q31.1	1
34404	LAMB1	ENSG00000091136	7	107923799	108003255	q31.1	-1
19168	LAMB4	ENSG00000091128	7	108023548	108130356	q31.1	-1
33152	NRCAM	ENSG00000091129	7	108147623	108456717	q31.1	-1
14616	RNU7-20P	ENSG00000251712	7	108271000	108271061	q31.1	1
10200	PNPLA8	ENSG00000135241	7	108470422	108569666	q31.1	-1
9602	RPL7P32	ENSG00000231006	7	108510233	108510976	q31.1	1
